조사명,경인로(51)_상_2
조사자,
노선,
행선,
차로,
시점,0.0000
종점,9.77
리포트간격(m),10
시작시간,2022-5-3 15:16:0
종료시간,2022-5-3 15:56:27

거리,도로현황,도로표면,소성변형,종단평탄성,,,기하구조,,,조사속도,궤적,,도로포장파손 분석결과,,HPICI,,NHPCI,SPI,,,AP종방향균열[m 아스팔트],,,,AP횡방향균열[m 아스팔트],,,,AP시공줄눈[m 아스팔트],,,,AP거북등균열[m² 아스팔트],,,,AP패칭[m² 아스팔트],,,,AP포트홀[m² 아스팔트],,,,조사시각,기하구조 2,,차로폭,분석 관심 폭,GEOFOG3D,
[km],이미지,이미지,직선자[mm],CRI[m/km],최대[m/km],평균[m/km],편경사[%],종단경사[%],곡률[1/m],속도[km/h],위도[˚],경도[˚],균열량(m²),균열율(%),아스팔트,콘크리트,NHPCI,도시고속도로,주간선도로,보조간선도로,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,EA,L,M,H,비고,,평면율[deg/km],고도율[m/km],m,Width [m],종단선형[m/km],평면선형[deg/km]
2.9200,경인로(51)_상_2_v002910000.jpg,경인로(51)_상_2_s002920000.jpg,10.82,2.83,2.95,2.83,-1.34,-1.21,-0.002900,26.26,37.509557060,126.888834843,1.6341,4.30,-10.22,1.91,5.36,6.56,6.60,6.63,0,9.8000,0.1000,0.0000,0,2.0414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2500,0.1900,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,12.10,0.00,3.082,4.45,77.34
2.9300,경인로(51)_상_2_v002920000.jpg,경인로(51)_상_2_s002930000.jpg,9.34,5.39,5.51,5.39,-1.05,-0.68,-0.001942,26.91,37.509505572,126.888742273,1.1024,2.90,-8.73,1.23,4.50,5.49,5.85,6.13,0,7.8000,1.7243,0.0000,0,0.1000,0.2000,0.0000,0,0.0000,0.0000,0.0000,0,0.0200,0.0900,0.0100,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,6.80,0.00,3.217,1.48,99.50
2.9400,경인로(51)_상_2_v002930000.jpg,경인로(51)_상_2_s002940000.jpg,2.12,6.66,7.15,6.66,-0.85,-0.91,-0.001165,25.11,37.509452609,126.888648586,2.0441,5.38,-0.45,0.29,4.42,4.22,4.72,5.12,0,17.5000,0.0000,0.0000,0,2.9414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,9.10,0.00,3.217,1.36,106.00
2.9500,경인로(51)_상_2_v002940000.jpg,경인로(51)_상_2_s002950000.jpg,6.54,3.04,3.20,3.04,-1.29,-1.66,-0.001702,22.57,37.509394772,126.888550013,2.3190,6.10,-4.59,1.56,5.62,6.50,6.56,6.59,0,19.9899,0.0000,0.0000,0,3.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,16.60,0.00,3.217,4.49,98.75
2.9600,경인로(51)_상_2_v002950000.jpg,경인로(51)_상_2_s002960000.jpg,9.60,2.40,2.74,2.40,-1.95,-1.89,-0.001475,20.27,37.509343472,126.888461267,1.4483,3.81,-8.34,2.08,5.59,6.82,6.86,6.88,0,12.6414,0.0000,0.0000,0,0.6414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,18.90,0.00,2.959,41.86,95.25
2.9700,경인로(51)_상_2_v002960000.jpg,경인로(51)_상_2_s002970000.jpg,8.91,3.67,4.95,3.67,-2.22,-2.59,-0.002632,13.09,37.509283902,126.888369573,1.8841,4.96,-8.24,1.07,4.69,5.79,6.06,6.25,0,18.6414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,25.90,0.00,2.959,78.28,89.15
2.9800,경인로(51)_상_2_v002970000.jpg,경인로(51)_상_2_s002980000.jpg,6.47,7.87,9.07,7.87,-2.48,-3.02,-0.001660,6.50,37.509230348,126.888288569,1.8400,4.84,-6.15,-0.21,3.59,2.72,3.38,3.91,0,16.1000,0.1000,0.0000,0,2.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,30.20,0.00,2.959,79.14,78.52
2.9900,경인로(51)_상_2_v002980000.jpg,경인로(51)_상_2_s002990000.jpg,6.43,9.36,11.43,9.36,-2.61,-0.32,-0.000391,13.67,37.509177452,126.888199879,3.6483,9.60,-7.17,-1.37,3.02,1.00,1.65,2.32,0,4.0828,0.0000,0.0000,0,1.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,3.20,0.00,2.959,79.65,51.49
3.0000,경인로(51)_상_2_v002990000.jpg,경인로(51)_상_2_s003000000.jpg,7.22,4.67,5.18,4.67,-2.62,2.46,-0.001288,22.86,37.509118882,126.888118182,1.2400,3.26,-5.78,1.27,4.78,5.76,6.10,6.36,0,1.1000,0.0000,0.0000,0,0.8000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.0000,0.0500,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,24.60,0.00,2.959,76.27,22.13
3.0100,경인로(51)_상_2_v003000000.jpg,경인로(51)_상_2_s003010000.jpg,6.75,2.80,3.52,2.80,-2.75,3.01,0.000486,27.35,37.509062288,126.888037226,0.9041,2.38,-4.48,2.06,5.56,6.95,7.13,7.25,0,0.0000,0.0000,0.0000,0,9.0414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,30.10,0.00,2.959,36.20,17.41
3.0200,경인로(51)_상_2_v003010000.jpg,경인로(51)_상_2_s003020000.jpg,3.73,2.34,2.69,2.34,-2.26,3.32,0.000111,29.20,37.509004356,126.887956593,1.1707,3.08,-0.53,2.24,6.32,7.25,7.32,7.36,0,9.0071,0.0000,0.0000,0,2.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,33.20,0.00,2.959,4.57,6.13
3.0300,경인로(51)_상_2_v003020000.jpg,경인로(51)_상_2_s003030000.jpg,7.64,1.92,2.18,1.92,-2.00,3.17,-0.000382,27.92,37.508942903,126.887869289,0.5383,1.42,-5.00,2.89,6.18,7.62,7.66,7.68,0,2.5828,0.0000,0.0000,0,0.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,31.70,0.00,2.959,11.29,8.27
3.0400,경인로(51)_상_2_v003030000.jpg,경인로(51)_상_2_s003040000.jpg,7.43,1.77,1.94,1.77,-2.20,2.87,-0.000104,25.96,37.508881413,126.887784913,0.1800,0.47,-4.38,3.41,6.39,7.88,7.92,7.94,0,0.1000,0.0000,0.0000,0,0.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,28.70,0.00,2.959,23.82,0.59
3.0500,경인로(51)_상_2_v003040000.jpg,경인로(51)_상_2_s003050000.jpg,5.21,4.15,5.14,4.15,-2.23,2.54,0.000368,24.11,37.508817757,126.887702055,4.9066,12.91,-4.03,0.28,4.73,5.09,5.26,5.36,0,6.1657,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.9200,0.3700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,25.40,0.00,2.959,24.82,9.05
3.0600,경인로(51)_상_2_v003050000.jpg,경인로(51)_상_2_s003060000.jpg,5.78,4.84,4.95,4.84,-2.31,1.63,0.000274,18.08,37.508746772,126.887616797,1.9700,5.18,-4.08,1.04,4.95,5.82,6.10,6.30,0,2.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.6500,0.0000,0.0000,0,1.1200,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,16.30,0.00,2.936,21.71,50.63
3.0700,경인로(51)_상_2_v003060000.jpg,경인로(51)_상_2_s003070000.jpg,6.65,8.89,12.60,8.89,-2.41,0.66,-0.000780,8.02,37.508686263,126.887530370,0.9541,2.51,-6.99,-0.75,2.87,1.00,1.00,1.59,0,5.6414,0.0000,0.0000,0,1.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2300,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,6.60,0.00,2.902,12.28,297.14
3.0800,경인로(51)_상_2_v003070000.jpg,경인로(51)_상_2_s003080000.jpg,6.37,9.09,11.35,9.09,-2.37,0.63,-0.001883,8.50,37.508631080,126.887450701,0.9600,2.53,-6.29,-0.42,3.12,1.00,1.74,2.42,0,7.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1700,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로/맨홀,0.00,0.00,6.30,0.00,3.044,4.75,110.06
3.0900,경인로(51)_상_2_v003080000.jpg,경인로(51)_상_2_s003090000.jpg,7.95,14.10,17.00,14.10,-2.55,0.89,-0.015156,6.78,37.508576198,126.887375177,2.5800,6.79,-10.38,-2.52,2.16,1.00,1.00,1.00,0,8.6000,0.0000,0.0000,0,1.7000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2100,0.0000,0.0000,0,1.3400,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,8.90,0.00,3.044,23.53,8.55
3.1000,경인로(51)_상_2_v003090000.jpg,경인로(51)_상_2_s003100000.jpg,4.66,8.67,9.35,8.67,-2.48,1.18,-0.002154,14.71,37.508510357,126.887314525,1.6141,4.25,-3.84,-0.20,3.63,2.51,3.18,3.74,0,5.5414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.0200,0.0400,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로/맨홀,0.00,0.00,11.80,0.00,3.044,36.00,25.76
3.1100,경인로(51)_상_2_v003100000.jpg,경인로(51)_상_2_s003110000.jpg,10.33,6.75,10.69,6.75,-2.13,1.67,0.019017,18.95,37.508448234,126.887257380,8.6300,22.71,-13.00,-1.85,2.85,1.27,1.97,2.52,0,2.4000,0.0000,0.0000,0,1.6000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.4000,0.1200,0.0000,0,6.7100,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로/맨홀,0.00,0.00,16.70,0.00,3.044,44.76,67.39
3.1200,경인로(51)_상_2_v003110000.jpg,경인로(51)_상_2_s003120000.jpg,7.33,8.01,9.40,8.01,-2.12,1.91,0.002032,22.72,37.508390659,126.887179326,11.1000,29.21,-8.67,-1.69,3.14,2.04,2.56,2.94,0,2.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.9300,0.1500,0.0000,0,9.7300,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로,0.00,0.00,19.10,0.00,3.044,51.31,315.43
3.1300,경인로(51)_상_2_v003120000.jpg,경인로(51)_상_2_s003130000.jpg,5.21,3.95,5.20,3.95,-2.44,1.71,-0.000144,27.31,37.508334050,126.887102881,3.5100,9.24,-3.81,0.53,4.80,5.37,5.60,5.75,0,9.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1800,0.0000,0.0000,0,2.4300,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,17.10,0.00,3.044,68.77,119.26
3.1400,경인로(51)_상_2_v003130000.jpg,경인로(51)_상_2_s003140000.jpg,5.55,3.16,3.87,3.16,-2.72,1.83,-0.000005,29.78,37.508279830,126.887041338,2.6400,6.95,-3.62,1.21,5.38,6.19,6.30,6.37,0,5.3000,0.0000,0.0000,0,2.8000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.8200,0.0100,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,18.30,0.00,3.044,100.52,4.65
3.1500,경인로(51)_상_2_v003140000.jpg,경인로(51)_상_2_s003150000.jpg,2.83,1.78,1.85,1.78,-2.33,2.20,-0.000051,30.24,37.508185845,126.886998714,0.0000,0.00,1.50,3.77,7.10,8.51,8.64,8.74,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.00,0.00,2.985,115.65,3.64
3.1600,경인로(51)_상_2_v003150000.jpg,경인로(51)_상_2_s003160000.jpg,3.36,2.63,2.79,2.63,-1.73,2.12,-0.000036,29.49,37.508107880,126.886942436,0.3000,0.79,0.33,2.88,6.40,7.70,7.88,8.01,0,0.0000,0.0000,0.0000,0,3.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,21.20,0.00,3.023,133.84,6.83
3.1700,경인로(51)_상_2_v003160000.jpg,경인로(51)_상_2_s003170000.jpg,2.63,5.17,5.22,5.17,-1.98,1.74,0.000059,28.50,37.508036015,126.886877443,0.6941,1.83,0.11,1.60,5.21,5.80,6.17,6.47,0,4.4414,0.0000,0.0000,0,2.5000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,17.40,0.00,3.023,146.36,4.48
3.1800,경인로(51)_상_2_v003170000.jpg,경인로(51)_상_2_s003180000.jpg,3.41,2.28,2.58,2.28,-2.39,1.32,0.000389,25.37,37.507973861,126.886799442,0.3800,1.00,0.28,2.88,6.51,7.81,7.94,8.04,0,3.8000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,13.20,0.00,3.023,135.78,5.61
3.1900,경인로(51)_상_2_v003180000.jpg,경인로(51)_상_2_s003190000.jpg,3.52,2.88,3.28,2.88,-2.34,0.99,0.000140,22.47,37.507909158,126.886716766,0.9541,2.51,-0.39,2.13,6.04,7.12,7.27,7.37,0,0.6414,0.0000,0.0000,0,1.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.7900,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,9.90,0.00,3.066,114.09,2.61
3.2000,경인로(51)_상_2_v003190000.jpg,경인로(51)_상_2_s003200000.jpg,3.27,3.70,4.45,3.70,-2.12,0.20,-0.000259,17.32,37.507854502,126.886637033,1.4700,3.87,-0.70,1.41,5.44,6.25,6.50,6.69,0,1.1000,0.0000,0.0000,0,0.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.2500,0.0700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,2.00,0.00,3.066,94.18,26.87
3.2100,경인로(51)_상_2_v003200000.jpg,경인로(51)_상_2_s003210000.jpg,3.64,4.25,4.93,4.25,-2.25,-0.50,-0.000054,12.01,37.507791658,126.886553040,0.1100,0.29,-0.56,2.35,5.28,6.05,6.41,6.71,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1100,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,5.00,0.00,3.066,51.18,18.90
3.2200,경인로(51)_상_2_v003210000.jpg,경인로(51)_상_2_s003220000.jpg,3.31,8.21,9.97,8.21,-2.88,-0.79,-0.001591,5.91,37.507736777,126.886466414,0.0341,0.09,-1.59,0.93,3.62,2.02,2.75,3.35,0,0.3414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,7.90,0.00,3.066,98.54,118.04
3.2300,경인로(51)_상_2_v003220000.jpg,경인로(51)_상_2_s003230000.jpg,3.43,15.50,19.80,15.50,-3.01,-0.96,-0.001776,2.81,37.507682861,126.886379916,0.9000,2.37,-4.76,-2.47,1.99,1.00,1.00,1.00,0,9.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,9.60,0.00,3.066,166.67,11.01
3.2400,경인로(51)_상_2_v003230000.jpg,경인로(51)_상_2_s003240000.jpg,2.98,5.19,6.63,5.19,-2.61,-0.46,0.011054,2.66,37.507629166,126.886260423,3.2541,8.56,-1.53,0.11,4.47,4.51,4.92,5.23,0,2.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.9800,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,4.60,0.00,3.066,190.08,42.56
3.2500,경인로(51)_상_2_v003240000.jpg,경인로(51)_상_2_s003250000.jpg,5.04,3.14,3.61,3.14,-2.70,0.63,-0.002284,8.72,37.507578994,126.886107689,3.1000,8.16,-3.00,1.19,5.52,6.10,6.17,6.21,0,9.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.8800,0.3200,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,6.30,0.00,3.066,197.04,35.04
3.2600,경인로(51)_상_2_v003250000.jpg,경인로(51)_상_2_s003260000.jpg,4.19,4.17,4.43,4.17,-2.72,1.54,-0.008242,17.01,37.507520926,126.886017724,3.5900,9.45,-2.33,0.78,5.20,5.69,5.83,5.91,0,10.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.9100,0.5300,0.0000,0,0.1500,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,15.40,0.00,3.066,181.75,49.48
3.2700,경인로(51)_상_2_v003260000.jpg,경인로(51)_상_2_s003270000.jpg,9.97,3.71,5.07,3.71,-2.53,2.21,-0.002450,19.34,37.507463786,126.885930632,6.9300,18.24,-10.68,0.04,4.28,4.64,4.74,4.81,0,6.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,3.1300,1.1500,0.0000,0,2.0100,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.10,0.00,3.066,58.93,183.76
3.2800,경인로(51)_상_2_v003270000.jpg,경인로(51)_상_2_s003280000.jpg,6.65,1.68,1.90,1.68,-2.76,2.40,-0.000381,18.98,37.507405659,126.885843411,3.4400,9.05,-4.53,1.82,6.20,6.13,6.13,6.13,0,6.4000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,1.6300,1.1700,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,24.00,0.00,3.066,12.46,78.20
3.2900,경인로(51)_상_2_v003280000.jpg,경인로(51)_상_2_s003290000.jpg,6.08,1.68,1.93,1.68,-2.47,2.21,0.000111,19.56,37.507346117,126.885758514,3.5700,9.39,-3.82,1.78,6.24,6.08,6.08,6.08,0,4.9000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.1700,0.8900,0.0200,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,22.10,0.00,3.066,10.33,35.29
3.3000,경인로(51)_상_2_v003290000.jpg,경인로(51)_상_2_s003300000.jpg,10.68,8.59,11.39,8.59,-2.05,2.33,0.000006,22.09,37.507286265,126.885675283,4.2100,11.08,-13.13,-1.47,2.84,1.00,1.66,2.32,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.1900,0.1100,0.0000,0,1.9100,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,23.30,0.00,3.066,9.33,71.35
3.3100,경인로(51)_상_2_v003300000.jpg,경인로(51)_상_2_s003310000.jpg,5.35,4.66,5.45,4.66,-2.37,2.69,-0.000694,24.64,37.507228151,126.885591378,3.2941,8.67,-4.02,0.49,4.70,5.27,5.54,5.73,0,1.6414,0.0000,0.0000,0,1.8000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,2.6100,0.2400,0.0000,0,0.1000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_거리공원입구교차로/맨홀,0.00,0.00,26.90,0.00,3.066,7.29,58.39
3.3200,경인로(51)_상_2_v003310000.jpg,경인로(51)_상_2_s003320000.jpg,3.51,1.40,1.51,1.40,-2.75,2.95,-0.003875,26.07,37.507168995,126.885507939,0.0600,0.16,0.81,3.81,7.23,8.70,8.78,8.84,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_거리공원입구교차로,0.00,0.00,29.50,0.00,3.066,4.14,26.49
3.3300,경인로(51)_상_2_v003320000.jpg,경인로(51)_상_2_s003330000.jpg,3.70,1.62,1.75,1.62,-2.61,3.08,-0.001718,28.21,37.507106208,126.885428397,0.3300,0.87,0.29,3.30,7.01,8.26,8.30,8.33,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.3300,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_거리공원입구교차로,0.00,0.00,30.80,0.00,3.066,0.39,7.77
3.3400,경인로(51)_상_2_v003330000.jpg,경인로(51)_상_2_s003340000.jpg,7.11,5.05,7.25,5.05,-2.46,3.21,0.002951,30.45,37.507042826,126.885349057,0.3200,0.84,-5.78,1.30,4.13,4.20,4.72,5.15,0,1.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1500,0.0000,0.0500,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_거리공원입구교차로/맨홀,0.00,0.00,32.10,0.00,3.066,2.73,23.00
3.3500,경인로(51)_상_2_v003340000.jpg,경인로(51)_상_2_s003350000.jpg,2.91,3.89,4.20,3.89,-2.30,3.25,0.002160,33.32,37.506981713,126.885268145,0.3300,0.87,0.34,2.31,5.68,6.63,6.93,7.17,0,3.3000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,교차로_거리공원입구교차로,0.00,0.00,32.50,0.00,3.066,5.27,96.91
3.3600,경인로(51)_상_2_v003350000.jpg,경인로(51)_상_2_s003360000.jpg,1.80,1.23,1.49,1.23,-1.97,3.29,0.000836,35.38,37.506921858,126.885185162,0.3941,1.04,2.43,3.36,7.48,8.25,8.27,8.29,0,0.7414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.2900,0.0300,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,32.90,0.00,3.066,7.50,89.20
3.3700,경인로(51)_상_2_v003360000.jpg,경인로(51)_상_2_s003370000.jpg,1.68,1.08,1.27,1.08,-1.91,3.19,0.001967,35.70,37.506860727,126.885100701,0.0000,0.00,2.95,4.06,7.72,8.98,9.07,9.15,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,31.90,0.00,3.066,9.58,60.88
3.3800,경인로(51)_상_2_v003370000.jpg,경인로(51)_상_2_s003380000.jpg,4.50,5.10,6.66,5.10,-2.06,3.04,0.000842,35.84,37.506801067,126.885014973,0.6400,1.68,-2.46,1.17,4.49,4.67,5.15,5.54,0,3.2000,0.0000,0.0000,0,3.2000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,맨홀,0.00,0.00,30.40,0.00,3.066,9.05,46.10
3.3900,경인로(51)_상_2_v003380000.jpg,경인로(51)_상_2_s003390000.jpg,4.06,2.94,3.93,2.94,-1.93,3.11,0.000417,37.00,37.506742650,126.884929141,0.1600,0.42,-0.78,2.63,5.70,6.84,7.13,7.36,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.1600,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,31.10,0.00,3.066,4.15,22.87
3.4000,경인로(51)_상_2_v003390000.jpg,경인로(51)_상_2_s003400000.jpg,2.52,1.72,1.86,1.72,-1.63,3.05,0.000317,38.33,37.506685210,126.884844137,0.0000,0.00,1.84,3.77,7.15,8.51,8.64,8.75,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,30.50,0.00,3.066,1.64,2.31
3.4100,경인로(51)_상_2_v003400000.jpg,경인로(51)_상_2_s003410000.jpg,2.16,1.20,1.30,1.20,-1.60,2.99,-0.000466,38.43,37.506628202,126.884759109,0.0000,0.00,2.44,4.04,7.61,8.95,9.04,9.11,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,29.90,0.00,3.066,8.98,9.77
3.4200,경인로(51)_상_2_v003410000.jpg,경인로(51)_상_2_s003420000.jpg,3.35,2.99,3.32,2.99,-1.90,3.04,-0.000452,38.10,37.506568876,126.884674900,1.4266,3.75,-0.41,1.86,5.99,6.89,7.00,7.08,0,3.2243,0.0000,0.0000,0,2.8414,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.8200,0.0000,0.0000,0,0.0000,0.0000,0.0000,0,0.0000,0.0000,0.0000,,0.00,0.00,30.40,0.00,3.066,19.08,22.84
